"","quad","year","track_id","size_t0","logsize_t0","survives","size_t1"
"90","gzgz_19",2000,"SITHYS_2000_5",0.000557205967210341,-7.49257560683682,1,0.000855295003820976
"91","gzgz_19",2001,"SITHYS_2000_5",0.000855295003820976,-7.06406411482921,1,0.000906268636621953
"92","gzgz_19",2002,"SITHYS_2000_5",0.000906268636621953,-7.00617478745847,0,NA
"93","gzgz_19",2000,"SITHYS_2000_6",0.000178255108752657,-8.63229483847661,1,0.00110833051228221
"94","gzgz_19",2001,"SITHYS_2000_6",0.00110833051228221,-6.80490043885496,0,NA
"95","gzgz_19",2000,"SITHYS_2000_7",0.000574036129797792,-7.462818219727,0,NA
"96","gzgz_19",2000,"SITHYS_2000_8",0.000286406965549524,-8.15809680212073,1,0.00064437163216966
"97","gzgz_19",2001,"SITHYS_2000_8",0.00064437163216966,-7.34723492971354,1,0.0018447332603344
"98","gzgz_19",2002,"SITHYS_2000_8",0.0018447332603344,-6.29542058628602,1,0.000233250010765866
"99","gzgz_19",2003,"SITHYS_2000_8",0.000233250010765866,-8.36339967208091,0,NA
"100","gzgz_19",2000,"SITHYS_2000_9",0.000353873186982567,-7.94657193787259,1,0.00162454444331359
"101","gzgz_19",2001,"SITHYS_2000_9",0.00162454444331359,-6.42252784508001,0,NA
"102","gzgz_19",2001,"SITHYS_2001_1",0.000248288697854579,-8.30091838459093,0,NA
"103","gzgz_19",2001,"SITHYS_2001_10",2.4999999999999e-05,-10.5966347330961,0,NA
"104","gzgz_19",2001,"SITHYS_2001_2",0.000705404248597293,-7.25673951721861,0,NA
"105","gzgz_19",2001,"SITHYS_2001_3",0.000141609526666846,-8.8624371002471,0,NA
"106","gzgz_19",2001,"SITHYS_2001_4",0.000255180372896148,-8.27353991816542,0,NA
"107","gzgz_19",2001,"SITHYS_2001_5",0.000213263940606516,-8.45298000160012,0,NA
"108","gzgz_19",2001,"SITHYS_2001_6",0.000347037709998209,-7.96607710957562,0,NA
"109","gzgz_19",2001,"SITHYS_2001_7",0.000211375830164245,-8.4618728233056,1,0.000771545964369131
"110","gzgz_19",2002,"SITHYS_2001_7",0.000771545964369131,-7.16711431001076,0,NA
"111","gzgz_19",2001,"SITHYS_2001_8",0.000723260458860365,-7.23174115329262,0,NA
"112","gzgz_19",2001,"SITHYS_2001_9",2.5e-05,-10.5966347330961,0,NA
"113","gzgz_19",2003,"SITHYS_2003_1",0.000163442504840902,-8.71904928182037,0,NA
"114","gzgz_19",2003,"SITHYS_2003_2",0.000116870002069566,-9.05444833431093,0,NA
"115","gzgz_19",2005,"SITHYS_2005_1",0.00365609005546787,-5.61136099345403,0,NA
"116","gzgz_24",1997,"SITHYS_1997_1",0.00232734822905471,-6.06302575864928,1,0.00167953337097271
"117","gzgz_24",1998,"SITHYS_1997_1",0.00167953337097271,-6.38923927952152,1,0.00149162907474207
"118","gzgz_24",1999,"SITHYS_1997_1",0.00149162907474207,-6.50788641753121,1,0.000411811254865367
"119","gzgz_24",2001,"SITHYS_1997_1",0.000411811254865367,-7.79494543284225,0,NA
"120","gzgz_24",1997,"SITHYS_1997_2",0.00166590821065902,-6.39738483239815,1,0.00157788489685986
"121","gzgz_24",1998,"SITHYS_1997_2",0.00157788489685986,-6.45167000163976,1,0.000411530536290429
"122","gzgz_24",1999,"SITHYS_1997_2",0.000411530536290429,-7.79562733333323,0,NA
"123","gzgz_24",1997,"SITHYS_1997_3",0.000826419921831167,-7.09840753368372,1,0.000666033545215445
"124","gzgz_24",1998,"SITHYS_1997_3",0.000666033545215445,-7.31417052050096,0,NA
"125","gzgz_24",1998,"SITHYS_1998_1",2.49999999999994e-05,-10.5966347330961,1,0.000597328370564615
"126","gzgz_24",1999,"SITHYS_1998_1",0.000597328370564615,-7.42304356133858,1,0.00133414618520251
"127","gzgz_24",2001,"SITHYS_1998_1",0.00133414618520251,-6.61946375338278,0,NA
"128","gzgz_24",2001,"SITHYS_2001_1",0.000849755207193468,-7.07056224149454,0,NA
"129","gzgz_24",2001,"SITHYS_2001_2",0.000668152246400298,-7.31099449662313,1,0.000447423844490584
"130","gzgz_24",2002,"SITHYS_2001_2",0.000447423844490584,-7.71200421464092,0,NA
"131","gzgz_24",2001,"SITHYS_2001_3",0.000533402097097029,-7.5362350146586,0,NA
"132","gzgz_24",2001,"SITHYS_2001_4",0.000824411518476344,-7.10084073709465,0,NA
"133","gzgz_24",2001,"SITHYS_2001_5",0.000502240024686472,-7.59643241571789,0,NA
"134","gzgz_5a",2001,"SITHYS_2001_1",0.00294115284933139,-5.82895364886979,0,NA
"135","gzgz_7",1997,"SITHYS_1997_1",0.00244560097534957,-6.01346438856962,1,0.00188934532219083
"136","gzgz_7",1998,"SITHYS_1997_1",0.00188934532219083,-6.27152490029281,1,0.00456241485989045
"137","gzgz_7",1999,"SITHYS_1997_1",0.00456241485989045,-5.38990322109357,0,NA
"138","gzgz_7",1998,"SITHYS_1998_1",0.000297750800103239,-8.11925366256794,1,0.000830852282315197
"139","gzgz_7",1999,"SITHYS_1998_1",0.000830852282315197,-7.09305853785663,0,NA
"140","gzgz_7",1998,"SITHYS_1998_10",0.000668873078454932,-7.30991623413838,1,0.00209931571497431
"141","gzgz_7",1999,"SITHYS_1998_10",0.00209931571497431,-6.16614383736564,1,0.00129460339944384
"142","gzgz_7",2001,"SITHYS_1998_10",0.00129460339944384,-6.64955088599208,0,NA
"143","gzgz_7",1998,"SITHYS_1998_11",2.50000000000001e-05,-10.5966347330961,0,NA
"144","gzgz_7",1998,"SITHYS_1998_12",2.50000000000001e-05,-10.5966347330961,0,NA
"145","gzgz_7",1998,"SITHYS_1998_13",2.49999999999998e-05,-10.5966347330961,1,0.00286713739116702
"146","gzgz_7",1999,"SITHYS_1998_13",0.00286713739116702,-5.8544411716501,1,0.00481619348822573
"147","gzgz_7",2001,"SITHYS_1998_13",0.00481619348822573,-5.33577139565605,0,NA
"148","gzgz_7",1998,"SITHYS_1998_14",2.49999999999998e-05,-10.5966347330961,0,NA
"149","gzgz_7",1998,"SITHYS_1998_2",0.00085353059155573,-7.06612917389322,1,0.000983343513947887
"150","gzgz_7",1999,"SITHYS_1998_2",0.000983343513947887,-6.92455204418477,1,0.00142008711356703
"151","gzgz_7",2001,"SITHYS_1998_2",0.00142008711356703,-6.55703706166824,0,NA
"152","gzgz_7",1998,"SITHYS_1998_3",0.00103208478536779,-6.87617445893328,1,0.00108241467792779
"153","gzgz_7",1999,"SITHYS_1998_3",0.00108241467792779,-6.82856092066029,0,NA
"154","gzgz_7",1998,"SITHYS_1998_4",0.000761483899993276,-7.18024152834334,1,0.00147821878770204
"155","gzgz_7",1999,"SITHYS_1998_4",0.00147821878770204,-6.51691743784306,0,NA
"156","gzgz_7",1998,"SITHYS_1998_5",0.000667102681626093,-7.31256657843063,0,NA
"157","gzgz_7",1998,"SITHYS_1998_6",0.00132622852474428,-6.62541606063143,1,0.00363704140800385
"158","gzgz_7",1999,"SITHYS_1998_6",0.00363704140800385,-5.61658472783345,1,0.000598915752177548
"159","gzgz_7",2001,"SITHYS_1998_6",0.000598915752177548,-7.42038961719044,0,NA
"160","gzgz_7",1998,"SITHYS_1998_7",0.000416111954988029,-7.78455621134261,1,0.00274411929508899
"161","gzgz_7",1999,"SITHYS_1998_7",0.00274411929508899,-5.89829509517685,0,NA
"162","gzgz_7",1998,"SITHYS_1998_8",0.00139615665450627,-6.57403206424275,0,NA
"163","gzgz_7",1998,"SITHYS_1998_9",0.000396916217003427,-7.83178533984286,0,NA
"164","gzgz_7",1999,"SITHYS_1999_1",0.00258834453883372,-5.95673678182508,1,0.000445993800148697
"165","gzgz_7",2001,"SITHYS_1999_1",0.000445993800148697,-7.71520550705272,0,NA
"166","gzgz_7",2001,"SITHYS_2001_1",0.000744197174528779,-7.20320453871472,0,NA
"167","gzgz_7",2005,"SITHYS_2005_1",2.49999999999995e-05,-10.5966347330961,1,2.49999999999995e-05
"168","gzgz_7",2007,"SITHYS_2005_1",2.49999999999995e-05,-10.5966347330961,0,NA
"169","gzun_11",2000,"SITHYS_2000_1",0.000339728803441473,-7.98736289557251,0,NA
"170","gzun_11",2000,"SITHYS_2000_2",0.00132152433110541,-6.62896941235623,0,NA
"171","gzun_19",1997,"SITHYS_1997_1",0.0126561875042241,-4.36960905262537,1,0.0130510559876036
"172","gzun_19",1998,"SITHYS_1997_1",0.0130510559876036,-4.33888622989685,1,0.00059351713093098
"173","gzun_19",1999,"SITHYS_1997_1",0.00059351713093098,-7.42944448008347,1,0.00121253390001542
"174","gzun_19",2000,"SITHYS_1997_1",0.00121253390001542,-6.71504297676787,1,0.00221510153893003
"175","gzun_19",2001,"SITHYS_1997_1",0.00221510153893003,-6.11245703503233,1,0.000681609812023762
"176","gzun_19",2002,"SITHYS_1997_1",0.000681609812023762,-7.29105318697802,0,NA
"177","gzun_19",1997,"SITHYS_1997_10",0.00958096719147516,-4.64797673265126,1,0.00730888444795743
"178","gzun_19",1998,"SITHYS_1997_10",0.00730888444795743,-4.91866462316455,1,0.00570425735115146
"179","gzun_19",1999,"SITHYS_1997_10",0.00570425735115146,-5.16654247922461,1,0.00180534350600134
"180","gzun_19",2000,"SITHYS_1997_10",0.00180534350600134,-6.31700439726958,1,0.00354339797262799
"181","gzun_19",2001,"SITHYS_1997_10",0.00354339797262799,-5.64266913295253,1,0.000421539983307883
"182","gzun_19",2003,"SITHYS_1997_10",0.000421539983307883,-7.77159592545332,0,NA
"183","gzun_19",1997,"SITHYS_1997_11",0.00040529283424368,-7.8109007046154,1,0.000865064410888614
"184","gzun_19",1998,"SITHYS_1997_11",0.000865064410888614,-7.05270659034962,0,NA
"185","gzun_19",1997,"SITHYS_1997_2",0.00972565801288579,-4.6329877297732,1,0.00253441881841425
"186","gzun_19",1998,"SITHYS_1997_2",0.00253441881841425,-5.97779093117672,1,0.00063886713544405
"187","gzun_19",1999,"SITHYS_1997_2",0.00063886713544405,-7.35581405095896,0,NA
"188","gzun_19",1997,"SITHYS_1997_3",0.00841930744365575,-4.77722770545803,1,0.00269010046556138
"189","gzun_19",1998,"SITHYS_1997_3",0.00269010046556138,-5.91817673827346,1,0.00113826225123861
"190","gzun_19",1999,"SITHYS_1997_3",0.00113826225123861,-6.77825252058428,0,NA
"191","gzun_19",1997,"SITHYS_1997_4",0.000437457065087864,-7.73453199392438,0,NA
"192","gzun_19",1997,"SITHYS_1997_5",0.00191456971789296,-6.25826237199152,1,0.00151814163184481
"193","gzun_19",1998,"SITHYS_1997_5",0.00151814163184481,-6.49026830275048,1,0.000922789054861599
"194","gzun_19",2000,"SITHYS_1997_5",0.000922789054861599,-6.98810989252652,1,0.0031182907058837
"195","gzun_19",2001,"SITHYS_1997_5",0.0031182907058837,-5.77047027796406,0,NA
"196","gzun_19",1997,"SITHYS_1997_6",0.0176174225481586,-4.03886694907425,1,0.0201543037917742
"197","gzun_19",1998,"SITHYS_1997_6",0.0201543037917742,-3.90433742571494,1,0.00385287250332295
"198","gzun_19",1999,"SITHYS_1997_6",0.00385287250332295,-5.55893630412102,1,0.000391498787129515
"199","gzun_19",2000,"SITHYS_1997_6",0.000391498787129515,-7.84552814054712,1,0.00341036074335365
"200","gzun_19",2001,"SITHYS_1997_6",0.00341036074335365,-5.68093720344228,0,NA
"201","gzun_19",1997,"SITHYS_1997_7",0.0118964129232317,-4.43151835932787,1,0.00645333107250697
"202","gzun_19",1998,"SITHYS_1997_7",0.00645333107250697,-5.04315883613654,1,0.00341506546530823
"203","gzun_19",1999,"SITHYS_1997_7",0.00341506546530823,-5.67955861621392,1,0.00106157727668807
"204","gzun_19",2000,"SITHYS_1997_7",0.00106157727668807,-6.84799947995299,0,NA
"205","gzun_19",1997,"SITHYS_1997_8",0.0157490698476498,-4.15097397274652,1,0.0108304369250051
"206","gzun_19",1998,"SITHYS_1997_8",0.0108304369250051,-4.52539487483058,1,0.00812459779862654
"207","gzun_19",1999,"SITHYS_1997_8",0.00812459779862654,-4.81285905369909,1,0.000468688348336862
"208","gzun_19",2001,"SITHYS_1997_8",0.000468688348336862,-7.66557251287766,0,NA
"209","gzun_19",1997,"SITHYS_1997_9",0.00542532495312892,-5.21667748215523,1,0.00233473688759279
"210","gzun_19",1998,"SITHYS_1997_9",0.00233473688759279,-6.05985607618347,0,NA
"211","gzun_19",1998,"SITHYS_1998_1",0.000560530100501166,-7.48662761394813,1,0.000660459403216908
"212","gzun_19",1999,"SITHYS_1998_1",0.000660459403216908,-7.32257489960486,1,0.000214630875601543
"213","gzun_19",2000,"SITHYS_1998_1",0.000214630875601543,-8.44659086299303,0,NA
"214","gzun_19",1999,"SITHYS_1999_1",2.49999999999994e-05,-10.5966347330961,1,0.00124933547308792
"215","gzun_19",2000,"SITHYS_1999_1",0.00124933547308792,-6.68514349055842,0,NA
"216","gzun_19",1999,"SITHYS_1999_2",2.49999999999994e-05,-10.5966347330961,1,0.00278045483557196
"217","gzun_19",2001,"SITHYS_1999_2",0.00278045483557196,-5.88514075474426,0,NA
"218","gzun_19",1999,"SITHYS_1999_3",2.49999999999994e-05,-10.5966347330961,1,0.00139284896581543
"219","gzun_19",2001,"SITHYS_1999_3",0.00139284896581543,-6.57640401374154,0,NA
"220","gzun_19",1999,"SITHYS_1999_4",2.49999999999994e-05,-10.5966347330961,0,NA
"221","gzun_19",2000,"SITHYS_2000_1",0.000558342349143955,-7.49053825478307,0,NA
"222","gzun_19",2000,"SITHYS_2000_2",0.00083037288145176,-7.09363570329718,1,0.000713463707566894
"223","gzun_19",2001,"SITHYS_2000_2",0.000713463707566894,-7.24537898769931,0,NA
"224","gzun_19",2000,"SITHYS_2000_3",0.00111544869775826,-6.79849853550494,1,0.00168633896282643
"225","gzun_19",2001,"SITHYS_2000_3",0.00168633896282643,-6.38519539404215,0,NA
"226","gzun_19",2000,"SITHYS_2000_4",0.000583746515733322,-7.44604371776417,0,NA
"227","gzun_19",2000,"SITHYS_2000_5",0.00110968143948236,-6.80368229630515,1,0.00154739516702864
"228","gzun_19",2001,"SITHYS_2000_5",0.00154739516702864,-6.4711822991389,0,NA
"229","gzun_19",2001,"SITHYS_2001_1",0.000973080887013949,-6.93504334766727,0,NA
"230","gzun_19",2001,"SITHYS_2001_2",0.000480812453777301,-7.64003327287969,0,NA
"231","gzun_19",2001,"SITHYS_2001_3",0.000248598226556435,-8.29967251263622,0,NA
"232","gzun_19",2001,"SITHYS_2001_4",0.000495667141899144,-7.60960594139836,0,NA
"233","gzun_19",2001,"SITHYS_2001_5",0.00189222961272511,-6.26999945592467,0,NA
"234","gzun_19",2001,"SITHYS_2001_6",0.000129651135853297,-8.95066328509783,0,NA
"235","gzun_19",2001,"SITHYS_2001_7",0.000766656775294047,-7.17347134658875,1,0.000220550023531334
"236","gzun_19",2003,"SITHYS_2001_7",0.000220550023531334,-8.41938602471946,1,0.00180161002311457
"237","gzun_19",2004,"SITHYS_2001_7",0.00180161002311457,-6.31907455658269,0,NA
"238","gzun_19",2001,"SITHYS_2001_8",0.0019874747576997,-6.22089041204489,1,0.00110436675953503
"239","gzun_19",2002,"SITHYS_2001_8",0.00110436675953503,-6.80848317657291,0,NA
"240","gzun_19",2001,"SITHYS_2001_9",0.00141906301850998,-6.55775847128296,1,0.00124975217116528
"241","gzun_19",2002,"SITHYS_2001_9",0.00124975217116528,-6.68481001039243,0,NA
"242","gzun_19",2003,"SITHYS_2003_1",0.00048493998939244,-7.63148540789384,0,NA
"243","gzun_19",2003,"SITHYS_2003_2",0.000495474943466782,-7.6099937736529,0,NA
"244","gzun_19",2003,"SITHYS_2003_3",0.000275750013499322,-8.19601585087574,0,NA
"245","gzun_19",2003,"SITHYS_2003_4",2.50000000000003e-05,-10.5966347330961,0,NA
"246","gzun_19",2003,"SITHYS_2003_5",2.50000000000001e-05,-10.5966347330961,0,NA
"247","gzun_24",1997,"SITHYS_1997_1",0.00221441352385054,-6.11276768532938,1,0.00185083018448124
"248","gzun_24",1998,"SITHYS_1997_1",0.00185083018448124,-6.2921209921811,0,NA
"249","gzun_24",1997,"SITHYS_1997_2",0.000847912321823334,-7.07273332159416,1,0.00257631255632686
"250","gzun_24",1998,"SITHYS_1997_2",0.00257631255632686,-5.96139614412258,1,0.00588022498756036
"251","gzun_24",1999,"SITHYS_1997_2",0.00588022498756036,-5.13616025461308,1,0.00168914666862178
"252","gzun_24",2001,"SITHYS_1997_2",0.00168914666862178,-6.38353180737674,0,NA
"253","gzun_24",1998,"SITHYS_1998_1",0.000489590203905279,-7.62194183532973,1,0.00121218989312159
"254","gzun_24",1999,"SITHYS_1998_1",0.00121218989312159,-6.71532672611459,0,NA
"255","gzun_24",1998,"SITHYS_1998_10",2.49999999999994e-05,-10.5966347330961,0,NA
"256","gzun_24",1998,"SITHYS_1998_11",2.50000000000001e-05,-10.5966347330961,0,NA
"257","gzun_24",1998,"SITHYS_1998_12",2.50000000000001e-05,-10.5966347330961,1,0.00180866213677365
"258","gzun_24",1999,"SITHYS_1998_12",0.00180866213677365,-6.31516785796494,1,0.00188222901562273
"259","gzun_24",2001,"SITHYS_1998_12",0.00188222901562273,-6.2752985578563,0,NA
"260","gzun_24",1998,"SITHYS_1998_13",2.50000000000001e-05,-10.5966347330961,0,NA
"261","gzun_24",1998,"SITHYS_1998_14",2.49999999999995e-05,-10.5966347330961,0,NA
"262","gzun_24",1998,"SITHYS_1998_15",2.4999999999999e-05,-10.5966347330961,0,NA
"263","gzun_24",1998,"SITHYS_1998_16",2.49999999999985e-05,-10.5966347330961,0,NA
"264","gzun_24",1998,"SITHYS_1998_17",2.4999999999999e-05,-10.5966347330961,0,NA
"265","gzun_24",1998,"SITHYS_1998_2",0.00181282503657182,-6.31286885679086,1,0.00431974996969789
"266","gzun_24",1999,"SITHYS_1998_2",0.00431974996969789,-5.44455775578583,1,0.00172956632081976
"267","gzun_24",2001,"SITHYS_1998_2",0.00172956632081976,-6.35988458350541,0,NA
"268","gzun_24",1998,"SITHYS_1998_3",0.00204776695737266,-6.19100536862487,1,0.00215266528639381
"269","gzun_24",1999,"SITHYS_1998_3",0.00215266528639381,-6.14104853650647,1,0.00123313097548654
"270","gzun_24",2001,"SITHYS_1998_3",0.00123313097548654,-6.6981988353915,1,0.0011834682846276
"271","gzun_24",2002,"SITHYS_1998_3",0.0011834682846276,-6.73930592731811,0,NA
"272","gzun_24",1998,"SITHYS_1998_4",0.00127652702165278,-6.6636121529578,1,0.00142085746256139
"273","gzun_24",1999,"SITHYS_1998_4",0.00142085746256139,-6.55649474273692,1,0.00214346725460922
